file_path,thumbnail,width,height,order,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f087-i05-p0031.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f087-i05-p0031.jpg,1380,2048,31,dra037-s01-b007-f087-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f087-i05-p0032.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f087-i05-p0032.jpg,1391,2048,32,dra037-s01-b007-f087-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f088-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f088-i04-p0001.jpg,1123,2048,1,dra037-s01-b007-f088-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f088-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f088-i04-p0002.jpg,1112,2048,2,dra037-s01-b007-f088-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f088-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f088-i04-p0003.jpg,1105,2048,3,dra037-s01-b007-f088-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f088-i04-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f088-i04-p0004.jpg,1128,2048,4,dra037-s01-b007-f088-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f088-i04-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f088-i04-p0005.jpg,1154,2048,5,dra037-s01-b007-f088-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f088-i04-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f088-i04-p0006.jpg,1112,2048,6,dra037-s01-b007-f088-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0001.jpg,1406,2048,1,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0002.jpg,1426,2048,2,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0003.jpg,1408,2048,3,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0004.jpg,1415,2048,4,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0005.jpg,1407,2048,5,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0006.jpg,1420,2048,6,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0007.jpg,1408,2048,7,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0008.jpg,1414,2048,8,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0009.jpg,1402,2048,9,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0010.jpg,1422,2048,10,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0011.jpg,1413,2048,11,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0012.jpg,1408,2048,12,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0013.jpg,1399,2048,13,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0014.jpg,1431,2048,14,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0015.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0015.jpg,1396,2048,15,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0016.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0016.jpg,1420,2048,16,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0017.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0017.jpg,1398,2048,17,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0018.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0018.jpg,1426,2048,18,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0019.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0019.jpg,1404,2048,19,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0020.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0020.jpg,1413,2048,20,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0021.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0021.jpg,1402,2048,21,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0022.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0022.jpg,1416,2048,22,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0023.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0023.jpg,1408,2048,23,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0024.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0024.jpg,1419,2048,24,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0025.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0025.jpg,1407,2048,25,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0026.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0026.jpg,1433,2048,26,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0027.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0027.jpg,1389,2048,27,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f089-i05-p0028.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f089-i05-p0028.jpg,1412,2048,28,dra037-s01-b007-f089-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f090-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f090-i01-p0001.jpg,1398,2048,1,dra037-s01-b007-f090-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f090-i01-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f090-i01-p0002.jpg,1388,2048,2,dra037-s01-b007-f090-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f090-i01-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f090-i01-p0003.jpg,1333,2048,3,dra037-s01-b007-f090-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f090-i01-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f090-i01-p0004.jpg,1346,2048,4,dra037-s01-b007-f090-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f091-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f091-i02-p0001.jpg,1571,2048,1,dra037-s01-b007-f091-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f091-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f091-i02-p0002.jpg,1578,2048,2,dra037-s01-b007-f091-i02
